SMILES,NLL
CC(C)Oc1ccc(-c2ncc(Cc3c[nH]c(=O)cn3)s2)cc1C(F)(F)F,22.74
COC(=O)CN1CCN(CCCN(c2ccc3cccnc3c2)c2cc(OC)cc3cccnc23)CC1,25.39
COc1cc2c(Oc3ccc(NC(=O)Nc4cnn(C5CCCC5)c4)c(Cl)c3)ncnc2cc1OCCCN1CCCC1,6.46
COc1cc2[nH]c3ccccc3c(=O)c2cc1OCCCN1CCCC1,22.22
COc1cc2c(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)ncnc2cc1OCCCN1CCCC1,5.94
Cc1ccc(NC(=O)Nc2ccc(-c3nsc(NC(=O)NCCCN4CCOCC4)c3C(N)=O)cc2)cc1,7.35
O=c1[nH]c2cc(C(F)(F)F)ccc2nc1CNc1cccc(C(F)(F)F)c1,31.59
CCCCOc1ccc(Nc2ccc(O)c3ncccc23)cc1,19.3
CN1C(=O)c2ccc(NC(=O)c3cccc(C#N)c3)cc2C1=O,19.85
Cc1cccc(NC(=O)Nc2ccc(Oc3ccc(NC(=N)NC(=O)c4ccccc4)cc3)cc2)c1,21.69
CCOC(=O)c1oc2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2c1C,21.52
Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,5.88
COc1ccc(CC2=Nc3ccccc3C2=O)cc1OC,23.09
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3ccc4c(C(=O)c5ccccc5)cccc4c3)c2)cc1,27.87
NOCc1ccncc1,17.76
Cn1c(O)c(Cc2cccc3ccccc23)c2ccc(Nc3cccc(NC(=O)C4CC4)c3)cc21,28.29
N=c1[nH]c2ccccc2c2sc(N)c(-c3ccccc3)c12,18.11
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCOCC5)sc34)cc2)c1,10.51
O=C(Nc1ccc(C(=O)O)cc1)Nc1ccc(C(F)(F)F)cc1,17.08
COc1ccc(-c2nc3ccc(OCCCN4CCCC4)cn3c2NC(=O)c2ccc(F)cc2)cc1OC,29.8
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CCO)c5)cnc(N)c34)cc2)c1,13.87
Cc1cccc(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCCCC(=O)O)c[nH]4)c3)cc2)c1,15.3
CN(CCCO)C(=O)Nc1ccc2[nH]nc(-c3ccc4cccnc4c3)c2c1,27.0
NC(=O)Nc1cccc(OCc2ccccc2)c1,17.9
Cc1ccc(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)N5CCC(C(=O)O)C5)c[nH]4)c3)cc2)cc1,12.47
CC(C)CCN1C(=O)C(CCCNC(=N)N)NC(c2ccccc2)c2ccc(C(=O)NCCCC(=O)O)cc21,20.9
CCOC(=O)c1cnn(-c2ccc(NC(=O)c3cc4ccccc4o3)cc2F)c1C,29.39
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)O)c[nH]4)c3)cc2)c1,7.11
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)O)c5)cnc(N)c34)cc2)c1,6.01
COc1ccc2nc(N=c3[nH]c4ccc(OC)cc4s3)sc2c1,20.38
Cc1ccc(F)c(NC(=O)Nc2ccc3nc(N(CCO)CCO)ccc3c2)c1,17.83
Cn1ccnc1C(=O)Nc1cccc(Oc2ccc3nc(NC(=O)C4CC4)cn3c2)c1,10.83
Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cnn(C)c5)ccn4c3N)cc2)c1,7.73
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,13.57
Cc1cccc(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)N5CCC(O)CC5)c[nH]4)c3)cc2)c1,11.85
COC(=O)CCCNC(=O)c1ccnc(-c2cccc(Oc3cccc(NC(C)=O)c3)c2)c1,26.64
Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CN6CCN(CCO)CC6)cc5)sc34)ccc2[nH]1,13.87
COc1cc(-c2ccccc2)cc(-c2nc(-c3ccc(C4(N)CCC4)cc3)c3n2CCCC3)c1,30.26
Cc1[nH]c2ccc(F)cc2c1-c1nc2cc(N3CCCCCN4CCC4CC3)ccc2[nH]1,24.42
COc1ccc(C(O)(c2ccc(F)cc2)C2CCN(C(=O)NCc3ccc(C(=N)N)cc3)CC2)cc1,22.04
COc1cc2c(Oc3ccc(NC(=O)Nc4cccc(C)c4)c(F)c3)ncnc2cc1OCCN1CCCCC1,17.48
Nc1ncnc2scc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,8.18
CN=c1[nH]cnc2c1ncn2C1OC(COC)C2CCOC21,33.91
Oc1ccc2ncnc(Oc3ccc(Cl)c(Cl)c3)c2c1,17.82
OCCn1c(O)c2c3c4ccc(O)c4nc3c3c4ccc(O)c4[nH]c1c23,35.81
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCOC(CO)C5)sc34)cc2F)c1,5.76
ON=C(O)c1ccc(CNC(=S)Nc2ccccc2)cc1,15.67
COc1ccc(CCCSc2nc(-c3ccc(OCCN4CCOCC4)cc3)c[nH]2)cc1,18.7
O=C(Nc1ccccc1)Nc1ccc(Oc2ccc3ncc(-c4cnn(CCO)c4)nc3c2)cc1,20.59
COc1cccc(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCOC(CO)C5)sc34)cc2)c1,12.68
COc1ccc(NC(=O)NCCCN2CCCC(Cc3ccc(F)cc3)C2)cc1,10.81
Cn1cc(-c2cnc3ccc(N(CCO)Cc4ccc5sc6ccccc6c5c4)cc3n2)cn1,29.73
Nc1c(-c2nc3ccc[nH]c-3n2)c(O)nc2cnccc12,6.5
COC1CCC(CCN2CCC(c3cccc(NC(C)=O)c3)CC2)CC1,24.75
N=c1cc(N)c2c(-c3ccc(NC(=O)NC4CCCCC4)cc3)csc2[nH]1,19.55
Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCO)cc5)sc34)ccc2[nH]1,6.32
COc1cccc(-c2cc(C(=O)Nc3ccc(-c4cc5ccccc5oc4=O)cc3)ccc2OC)c1,23.0
Cc1ccc(F)c(NC(=O)Nc2cc(-c3nc(N)c(C#N)c4ccc(F)cc34)ccc2F)c1,26.43
O=C(NCCCCCCCCCCC(=O)N1CCC(Nc2ccc(F)cc2)CC1)Nc1cccc2ccc(O)cc12,25.66
Cc1ccc(C)c(C(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCCC5)sc34)cc2)c1,18.66
CC(NC(=O)Cc1ccc(F)cc1)Nc1ccc(Oc2ccnc(-c3ncc[nH]3)c2)c(F)c1,23.43
Cc1cccc(Nc2c(C(=O)O)c(=O)[nH]c3[nH]c(C)c(C)c23)c1,27.38
COc1ccc2c(c1)c(-c1c[nH]c3cc(OC)c(OC)cc3c1=O)cn2C,24.06
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCC(=O)O)sc34)cc2)c1,6.74
c1ccc(N=Nc2ccc3c(c2)OCCN3CCCN2CCCC2)cc1,25.93
COc1ccc(-c2cn3ccnc3c(-c3ccnc(C)c3)n2)cc1F,17.98
O=C(Nc1ccccc1F)Nc1ccc(Oc2ccnc3nc(-c4ccccn4)[nH]c23)cc1F,24.16
COc1cc2c(Oc3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4)c(Cl)c3)ncnc2cc1OCCCN1CCCC1,6.08
Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c12,7.84
NC(=O)c1cc2cc(Nc3ccnc4cc(-c5cccnc5)ccc34)ccc2[nH]1,24.55
CN1CCC(N(C)c2ccc3[nH]c(-c4[nH]nc5ccccc45)nc3c2)CC1,6.59
COc1ccc(C)cc1Nc1ccc([N+](=O)[O-])c2nonc12,17.46
CN(C)CCn1cc(-c2cnc3nc(Oc4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccc3c2)cn1,20.58
COc1cc2c(c3c1OCO3)C(=O)N(C)C2=O,19.45
Cc1ccc(NC(=O)C2(C(=O)Nc3cccc(Oc4ccc5cccnc5c4)c3)CC2)cc1Cl,22.52
COc1cc2c(Oc3ccc(NC(=O)Nc4ccccc4F)c(Cl)c3)ncnc2cc1OCCCN1CCCC1,6.15
Fc1ccc2[nH]cc(CCNCCCc3ccccc3)c2c1,15.82
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,6.21
Cc1nc(=N)nc(-c2ccnc3cc(Cl)ccc23)[nH]1,20.74
Cc1cc(Oc2ccnc(Oc3ccnc4[nH]ccc34)c2)ccn1,27.72
CCCc1nc(-c2ccc(Sc3ccc4c(c3)OCO4)cc2)no1,24.0
COc1cc2c(Oc3ccc(NC(=O)NC4CCC4)c(F)c3)ncnc2cc1OCCCN1CCCC1,14.34
CCOC(=O)N1CCN(CCCNC(=O)CCn2c(=O)[nH]c3ccccc3c2=O)CC1,17.01
COc1cc2c(Oc3ccc(NC(=O)Nc4cnn(C(C)C)c4)c(Cl)c3)ncnc2cc1OCCN1CCCC1,6.2
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCCCC(=O)O)c[nH]4)c3)cc2F)c1,6.64
CC(=O)Nc1ccc(-c2nc3ccccn3c2Nc2ccc(C)cc2)cc1,16.94
CCCCNC(=O)Nc1cccc2c(Oc3ccc(NC(=O)Nn4cnnc4)c(Cl)c3)cc(C)cc12,26.53
O=Cc1cc2sc3c(N4CCOCC4)ncnc3c2s1,26.63
COc1cccc(-c2noc(CN3CCC(C(N)=O)CC3)n2)c1,16.3
COc1cc2c(Oc3ccc(NC(=O)NC4CCC4)c(Cl)c3)ncnc2cc1OCCCN1CCCC1,6.05
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)O)c5)cnc(N)c34)cc2)cc1OC,12.37
COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc5cccnc45)c(Cl)c3)c2cc1OC,21.03
COC(=O)c1cccc(NC(=O)Nc2ccc(Oc3ncnc4cc(OCCCN5CCCC5)c(OC)cc34)cc2Cl)c1,12.29
COc1ccc(N(CC(=O)NC(C)C)C(=O)CCC(=O)N=c2[nH]ccs2)cc1,22.64
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC2(CCCO2)CC1,20.62
Cc1cccc(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,5.9
O=C(Nc1ccc(Oc2ccnc3cc(C(=O)NCCCCO)sc23)cc1)Nc1ccc2cn[nH]c2c1,24.25
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(-c5nccn5C)sc34)cc2)c1,13.8
Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cnn(C)c5)cnn4c3N)cc2)c1,11.92
O=C(NC1C(O)CNCC1F)c1c[nH]c2ccccc12,20.0
C=CCOC(=O)CCCNC(=O)C1CCCCN1CC(=O)c1ccc(O)cc1O,33.25
Cc1ccc(Cl)cc1NC(=O)CNCC1CCCN1CC(=O)N1c2ccccc2Nc2ncccc21,34.13
NC(=O)C(Cc1ccccc1)NC(=O)C1CCC2COc3ccccc3C(=O)N21,19.5
C=CC(=O)Nc1c(C)cccc1Nc1cc(Oc2ccc(C(=O)NCCCN3CCCC(CO)C3)c3ccccc23)ccn1,19.94
COc1cc2c(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)c(Cl)c3)ncnc2cc1OCCCN1CCCC1,11.45
O=C(Nc1ccc(Oc2ccnc3cc(C(=O)NCCCN4CCOCC4)sc23)cc1)Nc1ccc(F)cc1F,17.14
Cc1ccc(C(=O)NC2CCN(Cc3ccccc3)CC2)cc1-c1ccc2cccnc2c1,20.22
COc1cc2cc(CCNC(C)=O)c(=O)[nH]c2cc1C,18.1
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C)ccc3F)c(F)c2)ccn1,14.29
CN1CCn2c3ccccc3c3c4c(c5c6ccccc6n(c5c32)C2(C)CC1C2CCO)CNC4=O,17.29
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3cc(-c4cc(C(=O)NCCCC(=O)O)c[nH]4)ccn3)cc2)c1,12.9
O=C(O)CCNCc1cccc(F)c1,21.7
COc1cc2ncnc(Nc3ccc4c(c3)CCCN4C(=O)Nc3ccc(C(F)(F)F)cc3)c2cc1OC,10.77
O=C(O)CN(CCCNC(=O)c1cc2ncnc(Oc3ccc(Oc4ccccc4)cc3)c2s1)CC(=O)O,16.63
Cc1ccc(-c2ccc3cc(COc4ccc(OCC(=O)O)c(C)c4)sc3c2)cc1,23.11
CCNc1ccc2ncc(-c3ccc4ncccc4c3)nc2c1,23.7
COc1cc2c(Oc3ccc(NC(=O)COc4ccc(Cl)cc4)c(Cl)c3)ncnc2cc1OCCCN1CCCC1,16.77
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1O)N1CCC(N2CCCCC2)CC1,14.69
CCN(CC)Cc1ccc(-c2cc3c(-c4cccc(NC(=O)Nc5cc(C)ccc5F)c4)ccnc3[nH]2)cc1,25.6
COc1cc2c(Oc3ccc(NC(=O)Nc4cc(F)cc(F)c4)c(Cl)c3)ncnc2cc1OCCCN1CCCC1,14.35
COc1cc(-c2ccc3nccc(-c4ccc(OC)c(OCC5CCCN5C)c4)c3c2)ccc1OCCCN1CCCC1,22.37
Oc1c(F)cc(-c2cnc3nc(N4CCOCC4)ncc3c2)cc1F,19.9
COc1ccc(C(=O)Nc2cccc(NC(=O)Nc3cc(C)ccc3F)c2)cc1-c1cccc2[nH][nH]c(=N)c12,24.32
c1ccc2c(-c3cc[nH]c(=Nc4cnn5ccccc45)c3)cncc2c1,25.84
COc1cc2c(Oc3ccc(NC(=O)Nc4ccnn4C4CCCC4)c(Cl)c3)ncnc2cc1OCCCN1CCCC1,5.73
CCN=c1cc(-n2ccc3c(N)cccc32)[nH]cc1C(=O)NCCC(C)(C)O,24.55
Cc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(O)CO)c5)cnc(N)c34)cc2)cc1,9.5
CCOC(=O)c1noc(-c2ccc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)cc2)c1CN1CCC(NC)C1,27.96
COc1cc2c(Oc3ccc(NC(=O)Nc4ccc5occc5c4)cc3)ncnc2cc1OCCCN1CCCC1,12.02
CNC(=O)c1ccc(-c2ccc3ccc(Oc4cccc(NC(=O)C5CCOC5)c4)nn23)cc1C,25.45
COc1cc2c(Oc3ccc(NC(=O)Nc4ccc(F)cc4)c(F)c3)ncnc2cc1OCCCN1CCCC1,5.66
CCN(CC)CCNC(=O)c1ccc2c(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)c(F)c3)nccc2c1,13.12
C=CCN1CCN(CCNC(=O)c2cc3nccc(Oc4ccc(NC(=O)Nc5cc(C)ccc5F)c(F)c4)c3s2)CC1,17.75
OCCOCCNCc1ccc(-c2cc3nccc(Nc4ccc5c(c4)OCO5)c3s2)cc1,10.72
Cc1ccc(O)c(NC(=O)c2ccc(NC(=S)NNC(=O)c3cc(C)nn3C)cc2)c1,31.85
Cc1cccc(Nc2cc(Nc3c4ccccc4nc4ccccc34)c3ccccc3c2)c1,26.5
COc1cc2c(Oc3ccc(NC(=O)Nc4ccccc4Cl)cc3Cl)ccnc2cc1OCCCN1CCCC1,20.66
COc1ccc(NC(=O)Nc2ccc(Oc3ncnc4cc(OCCCN5CCCC5)c(OC)cc34)cc2Cl)c(OC)c1,5.51
Cc1ccc(NC(=O)CN2CCN(C)CC2)cc1,9.93
CCN(c1ccc(C)cc1)c1nc(Oc2ccc(NC(=O)Nc3cc(C)ccc3F)c(C)c2)c2c(C)noc2n1,31.89
COc1ccc(-c2[nH][nH]c(=O)c2Cc2c3cc(OC)ccc3cc3cc(OC)c(OC)cc23)cc1,26.69
CCCCOC(=O)Nc1ccc(-c2nc3cc(N)cc(N)c3s2)cc1,20.81
NC(=O)c1sc(Nc2ccc3ccn(CCCN4CCOCC4)c3c2)cc1-c1cccc(OCCN2CCCC2)c1,34.54
COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)c(F)c3)c2cc1OCCCN1CCCC1,14.98
COC(=O)CNCCCNC(=O)c1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)c(F)c3)c2s1,5.56
COc1cc2c(Oc3ccc4c(c3)CCN4C(=O)Nc3ccc(C)cc3F)ccnc2cc1OCCCN1CCCC1,20.98
Oc1cccc(-c2cnc3ccc(N4CCOCC4)nn23)c1,18.05
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3nccc4[nH]cnc34)cc2F)c1,15.43
COc1ccc(F)c(N2C(=O)CSc3cc(OC)c(N4CCC(N5CCCCC5)CC4)cc32)c1,26.43
COc1cc2c(Oc3ccc(NC(=O)Nc4ccc5c(ccn5C)c4)c(Cl)c3)ncnc2cc1OCCCN1CCCC1,6.12
COc1ccc(NC(=O)N2CCCc3cc(Nc4ncnc5cc(OC)c(OC)cc45)ccc32)cc1,14.12
CCCCNC(=O)CO[N+](=O)[O-],29.18
COc1cc2c(-c3cc(F)ccc3Oc3ccc(NC(=O)Nc4cccc(C)c4)cc3)ncnc2cc1OCCCN1CCCC1,15.21
Cc1ccc(-c2csc3ncnc(N)c23)cc1,12.48
CC(C)(C)NC(=O)Nc1cccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c12,6.87
CN1CCN(c2cccc(N=c3[nH]cc(C(N)=O)c(=Nc4cccc5[nH]ccc45)[nH]3)c2)CC1,21.28
COc1cccc(N2CCN(C(=O)CN3CCN(C(=O)c4cc5nccc(Oc6ccc(NC(=O)Nc7cc(C)ccc7F)c(F)c6)c5s4)CC3)CC2)c1,18.07
O=C(c1cccc2ccccc12)N1CCN(CCCNCCCc2ccccc2)CC1c1ccccc1,30.54
COC(=O)C1CC(O)CN1CCCNC(=O)c1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)c2s1,6.91
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCCCO)c[nH]4)c3)cc2)c1,6.78
CNc1ccc(-c2ccc3c(=O)c4ccccc4[nH]c3c2)cc1,22.79
COc1ccccc1NC(=O)Nc1ccc(Cc2c(C)[nH]c(Oc3ccc4[nH]c(C)cc4c3)nc2=O)cc1,20.8
COC(=O)C1CCN(C(=O)Nc2ccc3[nH]c(Cc4ccccc4)nc3c2)CC1,21.73
COC(=O)CNCCCNC(=O)c1cc2nccc(Oc3ccc(NC(=O)Nc4cc(F)ccc4F)cc3)c2s1,11.64
Cc1ccc(NC(=O)Nc2ccc(-c3nc4ccc(C)cc4o3)cc2)cc1,14.05
CCN(CCCNC(=O)c1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)c(F)c3)c2s1)CC(=O)O,13.2
COC(=O)C1CCN(C(=O)c2cc(S(=O)(=O)Nc3ccccc3F)ccc2Cl)C1,26.13
N#Cc1ccc(-c2ccc(CN3CCC(CNCCCN4CCCC4)CC3)cc2)cc1,19.16
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCOC(CO)C5)sc34)cc2)c1,7.99
Cc1nn(C)c(C(=O)NCCCN2CCCC(CO)C2)c1Cl,14.12
CC(=O)c1cccc(-c2cc(C(=O)O)cc3cc(OCc4ccc(Cl)cc4Cl)ccc23)c1,27.22
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)N5CCCC(O)C5)c[nH]4)c3)cc2)c1,11.84
Oc1ccc(Oc2ccc(F)c(NCCCNCc3ccc(F)cc3Cl)c2)cc1F,24.52
COC(=O)c1ccc(C(=O)Nc2cccc(Oc3ccc4c(-c5ccc6c(c5)CCC6(C)C)c(O)[nH]c4c3)c2)c(F)c1,41.54
CCC(=O)N1CCc2cc(CNC(=O)COc3ccccc3)ccc21,21.45
c1cc(Nc2ccc3[nH]ccc3c2)c2sc(-c3ccc(CNCCN4CCNCC4)cc3)cc2n1,6.87
CC(C)Nc1ccc(-c2ccccc2O)nc1,17.31
Cc1ccc(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCNCC(=O)O)sc34)cc2)cc1C,17.36
COc1ccc(NC(=O)CSc2nc(=O)c3c(C)cc(C)nc3[nH]2)cc1,23.39
CNC(=O)c1ccccc1Nc1ccc2ncn(-c3ccc(F)cc3)c2c1,22.13
COc1cc(-c2cn3c(C)cccc3n2)ccc1OCCCN1CCCC1,11.55
CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C,6.27
COc1cc2c(Oc3ccc(NC(=O)Nc4ccc5c(c4)OCO5)cc3)ncnc2cc1OCCCN1CCCC1,13.56
CC(C)(C)OC(=O)N1CCC(CNC(=O)c2cccc(C#Cc3ccc(F)cc3)c2)CC1,26.98
Nc1ccc2[nH]c(-c3c(N)c4c(F)cccc4[nH]c3=O)nc2c1,12.33
COc1cc(-c2nn(CCN3CCNCC3)c3nc[nH]c(=N)c23)ccc1NC(=O)Nc1cccc(C)c1,25.48
COc1ccc2c(C)c(CCNC(=O)C3CC3)sc2c1,21.23
COc1ccc(NC(=O)NC(=O)c2ccc(NC(C)=O)cc2)cc1,26.11
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCN(C)CC5)sc34)cc2)c1,6.55
COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccccc5F)cccc4c3)c2cc1OC,10.92
COC(=O)CNCCNC(=O)c1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)c(F)c3)c2s1,6.21
O=C(Nc1ccc2c(c1)nc1n2CCCC1)c1ccccc1,17.54
Cc1cccc(NC(=O)Nc2ccc(-c3nc4c5ccccc5n(C)c(=O)n4n3)cc2)c1,22.44
COc1cccc2[nH]cc(C(=O)NCCCN3CCCC(CO)C3)c12,12.53
O=C(Nc1ccc(-c2[nH]ccc2-c2cnc3[nH]ccc3n2)cc1)Nc1cc(C(F)(F)F)ccc1F,17.71
O=C(NN=Cc1ccc(-c2ccc(C=NNS(=O)(=O)c3ccccc3)c3ccccc23)cc1)Nc1ccccc1,27.18
COc1cc2c(Oc3ccc(NC(=O)Nc4ccc(OC(F)(F)F)cc4)c(Cl)c3)ncnc2cc1OCCCN1CCCC1,6.25
COC(=O)CNCCCNC(=O)c1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)cc(C)c4)cc3)c2s1,11.69
Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCN6CCNCC6)cc5)sc34)ccc2[nH]1,8.78
CC(C)(C)CN1CCc2ccc(C=Cc3ccccc3C(F)(F)F)cc2CC1,20.4
COc1ccc(C(=O)c2c(O)[nH]c3ccccc3c2=O)cc1,19.61
O=c1c2ccccc2[nH]c2cccc(O)c12,16.41
COc1cc2ncnc(Nc3ccc4c(c3)CCCN4C(=O)Nc3cccc(Cl)c3)c2cc1OC,6.39
CC(C)Cc1cc2c(Oc3ccc(NC(=O)Nc4cccc(F)c4)cc3)ccnc2[nH]1,17.38
O=C(NNc1ccc(F)cc1)c1ccc(F)cc1,20.68
O=C(O)c1c[nH]c(-c2ccc(-c3ccc(F)cc3)nc2)n1,20.22
Nc1ncnc2occ(-c3ccc(F)cc3)c12,11.64
Cc1nn(CC(=O)OC(C)(C)C)c2ccc(Oc3ccnc(Nc4cccc(CS(C)(=O)=O)c4)n3)cc12,22.09
COc1cccc(N(C)c2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc3cc(OC)c(OC)cc23)c1,23.72
O=C(O)C1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1,14.16
CN(C)c1ccc2c(c1)NCc1c(N)cccc1N2,23.32
Cc1cccc(NC(=O)Nc2ccc(-c3nsc(NC(=O)NCCCN4CCOCC4)c3C(N)=O)cc2)c1,9.07
COc1ccc(C2CC(O)c3c(OC)cc(OC)c(C=O)c3O2)cc1OC,23.48
COc1cc2c(Oc3ccc(NC(=O)Nc4cccc5c4oc4ccccc45)c(Cl)c3)ncnc2cc1OCCCN1CCCC1,6.5
CCc1ccccc1NC(=O)Nc1ccc(Oc2ncnc3cc(OCCCN4CCCC4)c(OC)cc23)cc1Cl,12.22
Cc1cc(-c2ccc(CN3CC(C(=O)O)C3)cc2)nc2ncc(Cc3ccccc3)cc12,23.95
COCCn1c(C)cc2c(Nc3ccc4[nH]c(C)cc4c3)nccc21,28.31
c1cc(Nc2ccc3[nH]ccc3c2)c2sc(-c3ccc(CN4CCOCC4)cc3)cc2n1,7.34
CCCCNc1c(C(=O)Nc2ccc(OC)cc2)sc2nc(C)cc(C)c12,20.05
COC(=O)N=c1[nH]c2ccc(C(=O)NCCCC(=O)O)cc2[nH]1,14.13
NCCCN(C(=O)c1cc2sc(Cl)cc2s1)c1ccc(NCCCN2CCOCC2)cc1,36.59
CNC(=O)CNCCNC(=O)c1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)c2s1,12.13
Cc1ccc2cc(S(=O)(=O)NC(C)(C)C)sc2c1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1F,25.74
O=C(O)CCCNC(=O)Nc1ccc(-c2cc3c(Nc4ccc5c[nH]nc5c4)cccc3s2)cc1,33.32
Nc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4ccc(F)cc4F)cc3)c12,19.6
c1ccc2sc(CN3CCCCC3)cc2c1,19.07
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cn[nH]c5)cnc(N)c34)cc2)c1,5.89
N=c1ncc(-c2cnc3nc(N4CCOCC4)nc(N4CCOCC4)c3n2)c[nH]1,18.63
Cc1cncc2nc(Oc3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)ccc12,20.46
CN1CC=C(c2c[nH]c3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4)cc23)CC1,17.3
O=C(Nc1ccccc1)Nc1ccc(-c2cc(C(O)O)on2)cc1,16.51
O=C1C(N2CCCC2)CCN1C1CCC(c2ccc(O)cc2)CC1,25.09
Fc1ccc(Oc2ccc(-c3c[nH]c(-c4c[nH]c5ncccc45)n3)cc2)cc1,18.15
CCOC(=O)N1CCN(CCCNC(=O)c2cc3nccc(Oc4ccc(NC(=O)Nc5cc(C)ccc5F)c(F)c4)c3s2)CC1,10.13
COC(=O)CCCNC(=O)c1ccc2nc(Oc3ccc(OC)c(Cl)c3)cc(Cl)c2c1,27.61
COc1cc(OC)c(OC)c(C=Cc2cc(OC)c3c(c2)OCO3)c1C,16.55
COc1ccc(Cl)cc1NC(=O)c1cc(C)nn1C,16.55
Cc1cc(C(=O)Nc2cccc(Nc3cc4c(cn3)c(-c3ccncc3)nn4C)c2)n(C)n1,27.68
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(O)CO)c5)cnc(N)c34)cc2)cc1,6.16
CCN(CC)CCNC(=O)C1=C2C=Cc3cn(C)c(=O)c4c3C(O)C(O)CC2n2c1c-4c1ccccc12,33.88
